Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/who-chuyen-ke-ve-danh-nhan-the-gioi-mahatma-gandhi-tai-ban-2023.html https://cdn0.fahasa.com/media/catalog/product/w/h/who---chuyen-ke-ve-danh-nhan-the-gioi---mahatma-gandhi---tb-2023.jpg "

					Who? Chuyện Kể Về Danh Nhân Thế Giới - Mahatma Gandhi (Tái Bản 2023)				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Oh Youngseok, Lee Jongwon				" "
				    Kim Đồng				" "
				    2023				" "
				    20.5 x 14.5 x 0.8 cm				" "
				    Bìa Mềm				" "
Who? Chuyện Kể Về Danh Nhân Thế Giới - Mahatma Gandhi
Mahatma Gandhi – Linh hồn vĩ đại, người đã cống hiến trọn đời cho sự hòa hợp và hòa bình của Ấn Độ! Ngay từ khi còn nhỏ, Mahatma Gandhi đã quyết tâm trở thành luật sư để bảo vệ đồng bào trước sự phân biệt và áp bức của thực dân Anh. Với tư tưởng bất bạo động, Mahatma Gandhi đã thực hiện nhiều phong trào phản kháng thành công, trở thành nhà lãnh đạo tinh thần của nhân dân Ấn Độ và biểu tượng hòa bình của nhân dân tiến bộ thế giới.
“Sức mạnh không đến từ thể chất, nó đến từ ý chí bất khuất” - Mahatma Gandhi
Bộ tranh truyện WHO? Chuyện kể về danh nhân thế giới - người bạn thân thiết của thiếu nhi.
Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp! 
" "
				    172				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Câu Chuyện Danh Nhân N..." "54.000 đ" "60.000 đ"
https://www.fahasa.com/who-chuyen-ke-ve-danh-nhan-the-gioi-steven-spielberg-tai-ban-2022.html https://cdn0.fahasa.com/media/catalog/product/8/9/8935244879025.jpg "

					Who? Chuyện Kể Về Danh Nhân Thế Giới - Steven Spielberg (Tái Bản 2022)				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Lee, Soojung, ChungBe Studios				" "
				    Kim Đồng				" "
				    2022				" "
				    20.5 x 14.5 cm				" "
				    Bìa Mềm				" "
Từ một cậu bé cô độc, suốt ngày chỉ làm bạn với ti vi, nhưng rồi một ngày, từ trí tưởng tượng dường như vô hạn của mình ông đã làm ra những tuyệt phẩm điện ảnh làm động trái tim của hàng triệu khán giả trên khắp thế giới, đó chính là Vua bom tấn Steven Spielberg.
Biến tưởng tượng trở thành hiện thực, đó chính là tài năng thiên phú của đạo diễn lừng danh Hollywood! Nào, mời bạn hãy cùng Steven Spielberg phiêu lưu tới thế giới điện ảnh đầy sáng tạo và mê hoặc nhé!
Sự nghiệp vĩ đại nhất bắt đầu từ trí tò mò qua những câu hỏi Tại sao?” Đừng bao giờ từ bỏ đứa trẻ ở trong lòng mỗi chúng ta” - Steven Spielberg
Bộ truyện tranh WHO? người bạn thân thiết của thiếu nhi.
Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp. 
" "
				    180				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Câu Chuyện Danh Nhân N..." "49.500 đ" "55.000 đ"
https://www.fahasa.com/who-chuyen-ke-ve-danh-nhan-the-gioi-stephen-hawking-tai-ban-2023.html https://cdn0.fahasa.com/media/catalog/product/w/h/who---chuyen-ke-ve-danh-nhan-the-gioi---stephan-hawking---tb-2023.jpg "

					Who? Chuyện Kể Về Danh Nhân Thế Giới - Stephen Hawking (Tái Bản 2023)				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Lee Soojung, ChungBe Studios				" "
				    Kim Đồng				" "
				    2023				" "
				    20.5 x 14.5 x 0.9 cm				" "
				    Bìa Mềm				" "
Who? Chuyện Kể Về Danh Nhân Thế Giới - Stephen Hawking
