Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/bat-mi-doi-hoa-si-andy-warhol-mot-cuoc-doi-dai-chung.html https://cdn0.fahasa.com/media/catalog/product/b/a/bat-mi-doi-hoa-si_andy-warhol.jpg "

					Bật Mí Đời Hoạ Sĩ - Andy Warhol - Một Cuộc Đời Đại Chúng				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Roberta Procacci, Philip Osbourne				" "
				    Kim Đồng				" "
				    2023				" "
				    20.5 x 14.5 x 0.4 cm				" "
				    Bìa Mềm				" "
Bật Mí Đời Hoạ Sĩ - Andy Warhol: Một Cuộc Đời Đại Chúng
Từ một họa sĩ minh họa trở thành nghệ sĩ Pop Art nổi tiếng nhất mọi thời đại.
Một nghệ sĩ biến những món đồ tầm thường nhất trở thành siêu phẩm.
Người ảnh hưởng trực tiếp tới cách minh họa trên báo chí ngày nay.
HÃY CÙNG BƯỚC VÀO THẾ GIỚI BÍ MẬT CỦA ANDY WARHOL!
“Pop Art là dành cho tất cả mọi người.” - Andy Warhol
---
Bộ sách mang tới cho những người yêu nghệ thuật các câu chuyện bên lề li kì ít người biết về những nghệ sĩ tài năng bậc nhất thế giới: Van Gogh, Picasso, Dalí, Kahlo, Haring, Warhol. Mỗi một hoạ sĩ lại mang một cá tính khác nhau với màu sắc cuộc đời khác nhau, nhưng điểm chung của họ là đều cống hiến trọn vẹn cuộc đời cho hội hoạ. Mỗi tập sách được tặng kèm một bộ sticker độc đáo.
Mời các bạn đón đọc trọn bộ:
- Bật mí đời hoạ sĩ Vincent van Gogh: Hành trình từ trái đất đến thiên đường
- Bật mí đời hoạ sĩ Salvador Dalí: Chính tôi là chủ nghĩa siêu thực!
- Bật mí đời hoạ sĩ Pablo Picasso: Tài năng phi thường
- Bật mí đời hoạ sĩ Keith Haring: Sắc màu của trí tưởng tượng
- Bật mí đời hoạ sĩ Frida Kahlo: Nghệ thuật của cuộc sống
- Bật mí đời hoạ sĩ Andy Warhol: Một cuộc đời đại chúng 
" "
				    84				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Câu Chuyện Danh Nhân N..." "49.500 đ" "55.000 đ"
https://www.fahasa.com/danh-tac-the-gioi-toi-ac-va-trung-phat-tai-ban-2019.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_186557.jpg "

					Danh Tác Thế Giới - Tội Ác Và Trừng Phạt (Tái Bản 2019)				" "5.0" "(2 đánh giá)" "
