Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/bach-khoa-thu-kham-pha-the-gioi-dieu-ki.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_188900.jpg "

					Bách Khoa Thư Khám Phá - Thế Giới Diệu Kì				" "" "(0 đánh giá)" "
Tân Việt " "
				    Nhiều Tác Giả				" "
				    NXB Mỹ Thuật				" "
				    2018				" "
				    23 x 27				" "
				    Bìa Mềm				" "
Thế giới có muôn vàn điều kì thú và cuốn bách khoa thư độc đáo này sẽ dẫn bé vào ba cuộc hành trình khám phá thế giới diệu kì ấy. Trong phần đầu tiên, chiếc tàu vũ trụ sẽ đưa Noah, Emma và bé đi khám phá vũ trụ bao la với rất nhiều điều thú vị về các hành tinh, các ngôi sao, Mặt Trời, Mặt Trăng…. Ở phần tiếp theo, bé sẽ được tìm hiểu về những phát minh và khám phá quan trọng từ thời cổ đại đến thời hiện đại trong các lĩnh vực như: giao thông, thông tin liên lạc, y tế…. Và ở phần cuối cùng, bí mật về những chàng hiệp sĩ và những tòa pháo đài thời Trung cổ hẳn sẽ khiến bé vô cùng thích thú. Với những câu trả lời ngắn gọn và dễ hiểu, hình ảnh minh họa sinh động cùng màu sắc tươi tắn, cuốn sách này sẽ kích thích sự ham hiểu biết và bồi đắp thêm niềm đam mê khám phá trong bé. 
" "
				    71				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Bách Khoa Tri Thức - C..." "77.000 đ" "110.000 đ"
https://www.fahasa.com/wow-nhung-bi-mat-ky-dieu-danh-cho-hoc-sinh-bi-mat-co-the-nguoi-261201.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_8574.jpg "

					Wow! - Những Bí Mật Kỳ Diệu Dành Cho Học Sinh - Bí Mật Cơ Thể Người				" "" "(0 đánh giá)" "
Đinh Tị " "
				    Thỏ Dương Dương				" "
				    NXB Phụ Nữ				" "
				    2019				" "
				    14.5 x 20.5 x 0.9				" "
				    Bìa Mềm				" "
Wow! Những bí mật kỳ diệu dành cho học sinh là bộ sách hấp dẫn với:
- Nội dung phong phú, đa dạng, được trình bày rõ ràng, mạch lạc qua những mẩu chuyện nhỏ đưa khoa học đến gần hơn với độc giả nhí.
- Hình ảnh sinh động, bắt mắt, giúp các em dễ dàng tiếp thu những kiến thức mới mà không hề cảm thấy khó khăn, nhàm chán.
- Nhân vật ngộ nghĩnh, đáng yêu cùng vô vàn tình huống hài hước, vui nhộn, mang lại những giờ phút vừa học, vừa chơi đầy thú vị.
Bộ truyện tranh với phong cách hài hước, vui vẻ và đầy tính trí tuệ sẽ dẫn các em nhỏ bước vào thế giới khoa học với những cuộc phiêu lưu, khám phá kì thú.
Tuổi dậy thì là giai đoạn chuyển tiếp từ trẻ con đến người lớn, là thời kỳ cơ thể phát triển, tình cảm nảy nở, cũng là thời kì quan trọng trong quá trình hình thành lý tưởng, phẩm chất, nhân sinh quan. 
" "
				    151				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Bách Khoa Tri Thức - C..." "49.500 đ" "55.000 đ"
https://www.fahasa.com/bach-khoa-toan-thu-cho-be-cau-truyen-tu-duy-phat-trien-tri-tue.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_1137.jpg "

					Bách Khoa Toàn Thư Cho Bé - Câu Truyện Tư Duy Phát Triển Trí Tuệ				" "" "(0 đánh giá)" "
Nhà Sách Minh Thắng " "
				    Trình Dục Hoa, Trương Du				" "
				    NXB Mỹ Thuật				" "
				    2018				" "
				    14 x 14				" "
				    Bìa Mềm				" "
Đây là một bộ sách giúp phát triển trí tuệ, rèn luyện khả năng tư duy ở trẻ. Bộ sách chia làm 10 tập, mỗi tập gồm 2 câu chuyện nhỏ, trong mỗi câu chuyện đều chứa rất nhiều những câu hỏi nhỏ. Các câu chuyện đều ngắn gọn mà hấp dẫn, bao gồm các trò chơi thú vị, những chuyện hài hước, những câu hỏi cần bé phải động não. Những câu chuyện này có thể rèn luyện tư duy tưởng tượng và tư duy logic của trẻ, là một bộ sách thú vị giúp trẻ phát triển trí tuệ. 
" "
				    160				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Bách Khoa Tri Thức - C..." "63.000 đ" "70.000 đ"
https://www.fahasa.com/bach-khoa-thu-tieu-hoc-larousse-phuong-tien-di-chuyen.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_217966.jpg "

					Bách Khoa Thư Tiểu Học Larousse - Phương Tiện Di Chuyển				" "" "(0 đánh giá)" "
Nhã Nam " "
				    Larousse				" "
				    NXB Thế Giới				" "
				    2020				" "
				    23 x 19 cm				" "
				    Bìa Cứng				" "
Nhà xuất bản Larousse danh tiếng của Pháp, chuyên xuất bản các bộ bách khoa thư và từ điển đồ sộ.
Bộ sách Bách khoa thư Tiểu học Larousse cung cấp kiến thức nền về các lĩnh vực tự nhiên, xã hội, văn hóa,… chuẩn bị hành trang học tập tốt hơn và vui thú hơn cho các bạn nhỏ. Các thông tin trong sách được trình bày dưới dạng ngắn gọn, xen kẽ các mẩu truyện tranh dí dỏm, kèm thêm minh họa màu sắc bắt mắt. Sách còn cung cấp nhiều trò chơi và câu đố thú vị để các bạn nhỏ thực hành kiến thức mới.
THÔNG TIN TỪNG CUỐN:
ĐỘNG VẬT
Các loài động vật có bao nhiêu điều phải lo nghĩ, từ chuyện ăn uống đến chuyện nhà cửa, áo quần, chẳng khác gì con người! Cuốn bách khoa thư sinh động này sẽ giúp em hiểu hết về thế giới động vật kỳ lạ!
CUỘC SỐNG QUANH EM
Thành thị, nông thôn, rạp xiếc, sân bóng, nhà hát, bệnh viện,… Cuộc sống quanh em có biết bao điều kỳ thú, cuốn bách khoa thư sinh động này sẽ giúp em hiểu hết về mọi điều quanh mình!
THIÊN NHIÊN
Thiên nhiên bao gồm cây cỏ, các loại động vật, núi đá, biển sâu, và rất nhiều điều nữa! Em có biết thiên nhiên nổi giận như thế nào không? Cuốn bách khoa thư sinh động này sẽ giúp em hiểu hết về về thiên nhiên kỳ vĩ!
PHƯƠNG TIỆN DI CHUYỂN
Mỗi thời kỳ, mỗi địa điểm lại có các loại phương tiện di chuyển khác nhau. Em có thể kể tên được bao nhiêu loại ô tô và tàu bè? Cuốn bách khoa thư sinh động này sẽ giúp em hiểu hết về các phương tiện di chuyển của mọi vùng miền! 
" "
				    112				" "Sách tiếng Việt" "Thiếu nhi" "Kiến thức bách khoa" "Bách Khoa Tri Thức - C..." "113.100 đ" "145.000 đ"
https://www.fahasa.com/101-dieu-em-muon-biet-khoa-hoc-va-cuoc-song-tap-2.html https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_3638.jpg "

					101 Điều Em Muốn Biết - Khoa Học Và Cuộc Sống - Tập 2				" "" "(0 đánh giá)" "
Đinh Tị " "
				    Lưu Sướng				" "
				    NXB Thế Giới				" "
				    2021				" "
				    23 x 17 cm				" "
				    Bìa Mềm				" "
Cuộc sống và những điều kỳ diệu xung quanh đều khiến trẻ nhỏ vô cùng tò mò và hiếu kỳ. Hẳn những bậc làm cha mẹ không ít lần bối rối khi con mình có những câu hỏi “Vì sao? Tại sao?”, một số câu đơn giản chúng ta có thể trả lời ngay cho trẻ, nhưng một số câu khó, phức tạp thì sẽ không dễ giải đáp cho trẻ hiểu ngay được.
