Href, ImageUrl, Title, Rating, NumRatings, DataSupplier, DataAuthor, DataPublisher, DataPublishYear, DataSize, DataBookLayout, Des, DataQtyOfPage, Cate0, Cate1, Cate2, Cate3, PriceSpecial, PriceOld
https://www.fahasa.com/kingdom-tap-51-tang-kem-the-hinh-nhan-vat.html https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_02352023_103510-1.jpg "

					KINGDOM - Tập 51 - Tặng Kèm Thẻ Hình Nhân Vật				" "" "(0 đánh giá)" "
NXB Trẻ " "
				    Yasuhisa Hara				" "
				    Trẻ				" "
				    2023				" "
				    19 x 13 x 1.2 cm				" "
				    Bìa Mềm				" "
KINGDOM - Tập 51
Thời kỳ Xuân Thu chiến quốc kéo dài suốt 500 năm do toàn cõi Trung Hoa vẫn chưa quy về một mối. Sinh ra trong thời loạn lạc, cậu thiếu niên mồ côi tên Tín cùng người bằng hữu của mình là Phiêu quyết tâm rèn luyện võ nghệ ngày đêm nhằm thay đổi vận mệnh của mình, phấn đấu trở thành thiên hạ đệ nhất tướng quân ghi danh vào sử sách. Cùng thời điểm ấy, tại kinh đô Hàm Lương của nước Tần, vị vua trẻ Doanh Chính đã lên ngôi, ôm trong mình tham vọng thống nhất lục quốc. 
" "
				    216				" "Sách tiếng Việt" "Manga - Comic" "Manga" "Manga Khác" "42.750 đ" "45.000 đ"
https://www.fahasa.com/co-gai-noi-xu-ngoai-tap-9-ban-dac-biet-tang-kem-card-nhua-pvc-fancy-cardboard-vien-nhu.html https://cdn0.fahasa.com/media/catalog/product/2/3/230923-1.jpg "

					Cô Gái Nơi Xứ Ngoài - Tập 9 - Bản Đặc Biệt  - Tặng Kèm Card Nhựa PVC + Fancy Cardboard Viền Nhũ				" "" "(0 đánh giá)" "
IPM " "
				    Nagabe				" "
				    Hồng Đức				" "
				    2023				" "
				    18 x 13 x 0.9 cm				" "
				    Bìa Mềm				" "
Cô Gái Nơi Xứ Ngoài - Tập 9
Sau thất bại trong nghi lễ hiến tế Cô gái nơi xứ ngoài, đức vua nảy sinh mối nghi ngờ về lời nguyền và tình cờ phát hiện ra một bí mật động trời.
Cùng lúc đó, Shiva được một binh sĩ Xứ trong tìm gặp và nghe anh ta kể về Albert, người có thể chính là thầy trước khi biến thành Kẻ Xứ ngoài.
Sự thật về thế giới, bản chất của những thứ được thần linh tạo ra cùng thân phận của Shiva dần được hé mở. Tất cả dẫn đến một kết cục khó có thể tưởng tượng ra. 
" "
				    186				" "Sách tiếng Việt" "Manga - Comic" "Manga" "Manga Khác" "70.200 đ" "78.000 đ"
https://www.fahasa.com/combo-manga-diet-slime-suot-300-nam-toi-levelmax-luc-nao-chang-hay-tap-8-tap-9-tang-kem-booklet-48-trang-2-postcard-hai-mat-boi-cung.html https://cdn0.fahasa.com/media/catalog/product/d/i/di_t-slime...-8-_-9-qu_-60600.jpg "

					[Manga] Bộ Sách Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 8 + Tập 9 - Tặng Kèm Booklet 48 Trang + 2 Postcard Hai Mặt Bồi Cứng				" "" "(0 đánh giá)" "
AZ Việt Nam " "
				    Morita Kisetsu, Benio				" "
				    NXB Thế Giới				" "
				    2022				" "
				    18 x 13 x 2.4 cm				" "
				    Bìa Mềm				" "
[Combo Manga]
Tặng Kèm:
- 01 booklet 48 trang (in màu, bonus truyện ngắn (đen trắng) cuối sách
- 02 postcard hai mặt bồi cứng (10x15 cm)
-------------------------------------
 
Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 8)
Sau khi chuyển sinh sang thế giới khác, nhờ vào đặc ân có cơ thể bất lão bất tử, bằng cách tiêu diệt slime mỗi ngày, Phù thủy Cao nguyên Azusa đã có được danh hiệu người mạnh nhất. Mặc dù chỉ muốn sống an nhàn cùng đệ tử và con gái, thế nhưng cô đã… có mẹ tại Hội nghị Tinh linh thế giới, tìm được thêm một “gia đình” mới ở nhà của Bộ trưởng Beelzebub, và số thành viên trong nhà vẫn không ngừng tăng lên…?
Bộ truyện hài tại gia đến từ trang web Shousetsuka ni Narou, đạt doanh thu top 1 GA Novel!
Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay (Tập 9)
Sau khi chuyển sinh đến thế giới khác và kiên trì diệt slime suốt 300 năm, Phù thủy Cao nguyên Azusa đã vô tình trở thành người mạnh nhất mà không hề hay biết. Mặc dù luôn hướng tới một cuộc sống chậm rãi, nhưng cô vẫn phải đi thám hiểm hầm ngục, mở lại quán trà cùng Ma Tộc và các thành viên khác trong ngôi nhà trên cao nguyên. Có vẻ không được chậm rãi cho lắm…
Bộ truyện hài tại gia đến từ trang web Shousetsuka ni Narou, đạt doanh thu top 1 GA Novel! 
" "null" "Sách tiếng Việt" "Manga - Comic" "Manga" "Manga Khác" "152.720 đ" "184.000 đ"
https://www.fahasa.com/mien-an-lac-tap-4.html https://cdn0.fahasa.com/media/catalog/product/m/i/mien-an-lac_bia_tap-4.jpg "

					Miền An Lạc - Tập 4				" "" "(0 đánh giá)" "
Nhà Xuất Bản Kim Đồng " "
				    Ichimon Izumi				" "
				    Kim Đồng				" "
				    2023				" "
				    18 x 13 x 0.8 cm				" "
				    Bìa Mềm				" "
Miền An Lạc - Tập 4
Trong “lễ hội đua ngựa”, thầy thuốc học việc Kang Zhipa và vị hôn thê Moshi Lati đã xích lại gần nhau.
Dấn bước theo con đường y thuật vì cuộc sống an lành cho mọi người, ngày hôm nay, Kang Zhipa cũng đón rất nhiều bệnh nhân đến với mình…!?
Tập 4 sẽ giới thiệu với các bạn nghi thức “ngũ thể nhập địa”, phong tục “tắm rửa”, cùng vô vàn loại thảo dược hữu ích.
Bên cạnh những nét văn hóa độc đáo chưa được biết đến, tác phẩm còn vẽ nên nhiều mẩu truyện ấm áp về cuộc sống thường nhật nơi đất Tạng. 
" "
				    160				" "Sách tiếng Việt" "Manga - Comic" "Manga" "Manga Khác" "38.000 đ" "40.000 đ"
https://www.fahasa.com/hoi-con-trai-tap-2.html https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_22522023_095204_1.jpg "

					Hội Con Trai - Tập 2				" "" "(0 đánh giá)" "
